Location;Births
Morocco;3560.297
Morocco;3409.201
Morocco;3271.88
Morocco;3143.381
Morocco;3053.374
Morocco;3006.546
Morocco;2967.412
Morocco;2897.882
Morocco;2797.02
Morocco;2682.724
Morocco;2584.307
Morocco;2503.961
Morocco;2431.662
Morocco;2358.14
Morocco;2277.189
Morocco;2194.488
Morocco;2115.27
Morocco;2039.757
Mozambique;1442.233
Mozambique;1567.502
Mozambique;1775.277
Mozambique;2008.454
Mozambique;2258.858
Mozambique;2554.211
Mozambique;2817.548
Mozambique;2881.009
Mozambique;3210.97
Mozambique;3725.375
Mozambique;4232.247
Mozambique;4612.722
Mozambique;5005.312
Mozambique;5495.085
Mozambique;6033.881
Mozambique;6536.696
Mozambique;6983.549
Mozambique;7393.921
Mozambique;7746.454
Mozambique;8061.268
Mozambique;8337.123
Mozambique;8601.707
Mozambique;8815.506
Mozambique;8971.76
Mozambique;9092.758
Mozambique;9146.852
Mozambique;9168.969
Mozambique;9150.1
Mozambique;9129.583
Mozambique;9045.016
Myanmar;4357.677
Myanmar;4598.621
Myanmar;4907.238
Myanmar;5273.907
Myanmar;5617.635
Myanmar;5915.487
Myanmar;6127.676
Myanmar;5836.203
Myanmar;5549.566
Myanmar;5639.908
Myanmar;5749.494
Myanmar;5276.888
Myanmar;4812.829
Myanmar;4738.387
Myanmar;4658.915
Myanmar;4598.291
Myanmar;4477.195
Myanmar;4276.322
Myanmar;4078.973
Myanmar;3913.215
Myanmar;3796.652
Myanmar;3708.172
Myanmar;3605.348
Myanmar;3485.626
Myanmar;3359.294
Myanmar;3237.454
Myanmar;3140.54
Myanmar;3059.814
Myanmar;2985.613
Myanmar;2903.986
Namibia;116.701
Namibia;127.642
Namibia;141.724
Namibia;160.814
Namibia;193.994
Namibia;213.614
Namibia;230.604
Namibia;256.81
Namibia;277.963
Namibia;283.004
Namibia;273.113
Namibia;304.488
Namibia;338.352
Namibia;350.047
Namibia;351.049
Namibia;352.642
Namibia;359.719
Namibia;368.957
Namibia;377.429
Namibia;382.195
Namibia;380.323
Namibia;375.383
Namibia;372.564
Namibia;368.903
Namibia;365.96
Namibia;362.073
Namibia;354.633
Namibia;346.709
Namibia;339.237
Namibia;332.214
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nauru;
Nepal;2129.144
Nepal;2225.646
Nepal;2316.758
Nepal;2478.668
Nepal;2702.929
Nepal;2997.358
Nepal;3276.938
Nepal;3532.518
Nepal;3763.323
Nepal;3899.833
Nepal;3550.596
Nepal;3171.528
Nepal;2940.964
Nepal;2810.207
Nepal;2797.685
Nepal;2578.231
Nepal;2308.384
Nepal;2068.998
Nepal;1913.401
Nepal;1804.647
Nepal;1684.234
Nepal;1542.149
Nepal;1415.504
Nepal;1313.273
Nepal;1227.219
Nepal;1148.968
Nepal;1070.653
Nepal;994.899
Nepal;922.726
Nepal;855.702
Netherlands;1142.841
Netherlands;1182.697
Netherlands;1249.634
Netherlands;1211.911
Netherlands;1047.665
Netherlands;883.517
Netherlands;879.844
Netherlands;935.708
Netherlands;976.923
Netherlands;969.171
Netherlands;996.573
Netherlands;931.159
Netherlands;889.261
Netherlands;858.755
Netherlands;877.016
Netherlands;879.062
Netherlands;866.239
Netherlands;841.647
Netherlands;813.813
Netherlands;795.835
Netherlands;791.508
Netherlands;793.366
Netherlands;787.639
Netherlands;774.834
Netherlands;759.308
Netherlands;745.091
Netherlands;736.595
Netherlands;733.915
Netherlands;729.686
Netherlands;721.177
Netherlands (and dependencies);1173.879
Netherlands (and dependencies);1215.427
Netherlands (and dependencies);1280.47
Netherlands (and dependencies);1240.477
Netherlands (and dependencies);1072.917
Netherlands (and dependencies);908.11
Netherlands (and dependencies);904.921
Netherlands (and dependencies);961.56
Netherlands (and dependencies);1001.14
Netherlands (and dependencies);990.001
Netherlands (and dependencies);1015.852
Netherlands (and dependencies);949.966
Netherlands (and dependencies);909.049
Netherlands (and dependencies);878.127
Netherlands (and dependencies);896.722
Netherlands (and dependencies);899.044
Netherlands (and dependencies);886.165
Netherlands (and dependencies);861.074
Netherlands (and dependencies);832.723
Netherlands (and dependencies);814.443
Netherlands (and dependencies);810.11
Netherlands (and dependencies);812.079
Netherlands (and dependencies);806.356
Netherlands (and dependencies);793.378
Netherlands (and dependencies);777.607
Netherlands (and dependencies);763.202
Netherlands (and dependencies);754.655
Netherlands (and dependencies);752.016
Netherlands (and dependencies);747.819
Netherlands (and dependencies);739.266
New Caledonia;11.559
New Caledonia;12.542
New Caledonia;14.423
New Caledonia;17.426
New Caledonia;21.562
New Caledonia;19.752
New Caledonia;18.993
New Caledonia;19.791
New Caledonia;21.846
New Caledonia;22.201
New Caledonia;21.239
New Caledonia;21.943
New Caledonia;21.659
New Caledonia;19.883
New Caledonia;19.771
New Caledonia;19.853
New Caledonia;20.014
New Caledonia;19.889
New Caledonia;19.474
New Caledonia;18.947
New Caledonia;18.495
New Caledonia;18.223
New Caledonia;18.161
New Caledonia;18.062
New Caledonia;17.88
New Caledonia;17.565
New Caledonia;17.26
New Caledonia;17.03
New Caledonia;16.886
New Caledonia;16.772
New EU member states (joined since 2004);10482.624
New EU member states (joined since 2004);9906.526
New EU member states (joined since 2004);8185.862
New EU member states (joined since 2004);8409.121
New EU member states (joined since 2004);8950.622
New EU member states (joined since 2004);9528.557
New EU member states (joined since 2004);8887.198
New EU member states (joined since 2004);8328.558
New EU member states (joined since 2004);6882.732
New EU member states (joined since 2004);5577.488
New EU member states (joined since 2004);5116.95
New EU member states (joined since 2004);5602.521
New EU member states (joined since 2004);5260.058
New EU member states (joined since 2004);5141.665
New EU member states (joined since 2004);4762.377
New EU member states (joined since 2004);4415.977
New EU member states (joined since 2004);4199.252
New EU member states (joined since 2004);4157.156
New EU member states (joined since 2004);4173.33
New EU member states (joined since 2004);4122.491
New EU member states (joined since 2004);3976.168
New EU member states (joined since 2004);3784.099
New EU member states (joined since 2004);3623.421
New EU member states (joined since 2004);3527.398
New EU member states (joined since 2004);3489.388
New EU member states (joined since 2004);3453.094
New EU member states (joined since 2004);3382.723
New EU member states (joined since 2004);3273.204
New EU member states (joined since 2004);3156.269
New EU member states (joined since 2004);3066.908
New Zealand;258.425
New Zealand;297.469
New Zealand;308.283
New Zealand;309.253
New Zealand;309.885
New Zealand;264.633
New Zealand;254.084
New Zealand;276.333
New Zealand;292.93
New Zealand;281.121
New Zealand;283.45
New Zealand;317.583
New Zealand;307.748
New Zealand;298.072
New Zealand;299.887
New Zealand;298.446
New Zealand;295.14
New Zealand;293.33
New Zealand;292.91
New Zealand;291.03
New Zealand;288.463
New Zealand;286.742
New Zealand;285.237
New Zealand;283.747
New Zealand;282.484
New Zealand;281.532
New Zealand;280.307
New Zealand;278.99
New Zealand;278.577
New Zealand;277.515
New Zealand (and dependencies);263.04
New Zealand (and dependencies);303.098
New Zealand (and dependencies);314.196
New Zealand (and dependencies);315.077
New Zealand (and dependencies);314.514
New Zealand (and dependencies);268.289
New Zealand (and dependencies);257.315
New Zealand (and dependencies);279.69
New Zealand (and dependencies);296.439
New Zealand (and dependencies);284.027
New Zealand (and dependencies);285.795
New Zealand (and dependencies);319.598
New Zealand (and dependencies);309.531
New Zealand (and dependencies);299.661
New Zealand (and dependencies);301.364
New Zealand (and dependencies);299.825
New Zealand (and dependencies);296.438
New Zealand (and dependencies);294.554
New Zealand (and dependencies);294.076
New Zealand (and dependencies);292.145
New Zealand (and dependencies);289.534
New Zealand (and dependencies);287.772
New Zealand (and dependencies);286.224
New Zealand (and dependencies);284.693
New Zealand (and dependencies);283.391
New Zealand (and dependencies);282.404
New Zealand (and dependencies);281.143
New Zealand (and dependencies);279.79
New Zealand (and dependencies);279.343
New Zealand (and dependencies);278.25
Nicaragua;384.804
Nicaragua;442.886
Nicaragua;473.796
Nicaragua;519.126
Nicaragua;602.065
Nicaragua;689.077
Nicaragua;756.492
Nicaragua;754.14
Nicaragua;741.645
Nicaragua;699.247
Nicaragua;678.867
Nicaragua;684.339
Nicaragua;685.645
Nicaragua;670.224
Nicaragua;638.886
Nicaragua;614.896
Nicaragua;598.465
Nicaragua;583.475
Nicaragua;566.936
Nicaragua;545.807
Nicaragua;522.039
Nicaragua;500.605
Nicaragua;480.878
Nicaragua;463.016
Nicaragua;445.883
Nicaragua;428.508
Nicaragua;411.027
Nicaragua;394.409
Nicaragua;378.338
Nicaragua;363.987
Niger;788.912
Niger;916.466
Niger;1063.717
Niger;1212.494
Niger;1367.59
Niger;1574.271
Niger;1831.61
Niger;2084.452
Niger;2415.536
Niger;2820.572
Niger;3290.771
Niger;3820.789
Niger;4442.609
Niger;5114.131
Niger;5895.999
Niger;6753.934
Niger;7647.43
Niger;8522.492
Niger;9356.905
Niger;10136.24
Niger;10862.669
Niger;11511.736
Niger;12109.57
Niger;12627.82
Niger;13053.468
Niger;13390.072
Niger;13668.06
Niger;13893.827
Niger;13988.822
Niger;14024.187
Nigeria;9104.91
Nigeria;9989.421
Nigeria;11012.38
Nigeria;12155.238
Nigeria;14003.14
Nigeria;16155.725
Nigeria;18197.588
Nigeria;20078.765
Nigeria;22221.249
Nigeria;24908.514
Nigeria;28044.57
Nigeria;31181.18
Nigeria;34405.937
Nigeria;36886.425
Nigeria;39582.464
Nigeria;42575.119
Nigeria;45606.484
Nigeria;48417.856
Nigeria;50829.294
Nigeria;52753.263
Nigeria;54606.257
Nigeria;56034.467
Nigeria;57371.763
Nigeria;58428.958
Nigeria;59262.824
Nigeria;59814.095
Nigeria;59942.969
Nigeria;59867.544
Nigeria;59697.266
Nigeria;59373.503
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
Niue;
No income group available;188.258
No income group available;203.432
No income group available;219.704
No income group available;226.099
No income group available;199.512
No income group available;184.16
No income group available;194.345
No income group available;219.587
No income group available;223.721
No income group available;230.308
No income group available;244.735
No income group available;251.82
No income group available;248.997
No income group available;243.179
No income group available;245.265
No income group available;252.52
No income group available;258.572
No income group available;258.685
No income group available;255.408
No income group available;253.46
No income group available;253.349
No income group available;254.171
No income group available;254.446
No income group available;252.795
No income group available;249.317
No income group available;245.667
No income group available;242.851
No income group available;241.193
No income group available;239.5
No income group available;237.155
Non-Self-Governing Territories;65.87
Non-Self-Governing Territories;74.448
Non-Self-Governing Territories;86.04
Non-Self-Governing Territories;99.367
Non-Self-Governing Territories;107.969
Non-Self-Governing Territories;114.633
Non-Self-Governing Territories;125.52
Non-Self-Governing Territories;135.306
Non-Self-Governing Territories;138.523
Non-Self-Governing Territories;135.565
Non-Self-Governing Territories;137.976
Non-Self-Governing Territories;140.642
Non-Self-Governing Territories;141.461
Non-Self-Governing Territories;136.121
Non-Self-Governing Territories;136.236
Non-Self-Governing Territories;135.896
Non-Self-Governing Territories;135.235
Non-Self-Governing Territories;134.212
Non-Self-Governing Territories;132.793
Non-Self-Governing Territories;131.526
Non-Self-Governing Territories;130.146
Non-Self-Governing Territories;128.973
Non-Self-Governing Territories;128.151
Non-Self-Governing Territories;127.28
Non-Self-Governing Territories;126.441
Non-Self-Governing Territories;125.379
Non-Self-Governing Territories;124.37
Non-Self-Governing Territories;123.635
Non-Self-Governing Territories;123.075
Non-Self-Governing Territories;122.493
North American Free Trade Agreement (NAFTA);29062.497
North American Free Trade Agreement (NAFTA);31684.592
North American Free Trade Agreement (NAFTA);31730.54
North American Free Trade Agreement (NAFTA);30411.215
North American Free Trade Agreement (NAFTA);30043.453
North American Free Trade Agreement (NAFTA);30127.975
North American Free Trade Agreement (NAFTA);31642.705
North American Free Trade Agreement (NAFTA);33243.863
North American Free Trade Agreement (NAFTA);33948.136
North American Free Trade Agreement (NAFTA);33122.914
North American Free Trade Agreement (NAFTA);33590.654
North American Free Trade Agreement (NAFTA);34118.447
North American Free Trade Agreement (NAFTA);33118.96
North American Free Trade Agreement (NAFTA);32551.769
North American Free Trade Agreement (NAFTA);32906.76
North American Free Trade Agreement (NAFTA);32944.394
North American Free Trade Agreement (NAFTA);32604.713
North American Free Trade Agreement (NAFTA);32236.773
North American Free Trade Agreement (NAFTA);31870.654
North American Free Trade Agreement (NAFTA);31627.012
North American Free Trade Agreement (NAFTA);31562.586
North American Free Trade Agreement (NAFTA);31632.701
North American Free Trade Agreement (NAFTA);31637.531
North American Free Trade Agreement (NAFTA);31509.403
North American Free Trade Agreement (NAFTA);31316.93
North American Free Trade Agreement (NAFTA);31219.436
North American Free Trade Agreement (NAFTA);31238.463
North American Free Trade Agreement (NAFTA);31290.946
North American Free Trade Agreement (NAFTA);31342.941
North American Free Trade Agreement (NAFTA);31338.553
North Atlantic Treaty Organization (NATO);63398.435
North Atlantic Treaty Organization (NATO);66292.9
North Atlantic Treaty Organization (NATO);65997.787
North Atlantic Treaty Organization (NATO);62957.932
North Atlantic Treaty Organization (NATO);59262.806
North Atlantic Treaty Organization (NATO);57382.216
North Atlantic Treaty Organization (NATO);57445.364
North Atlantic Treaty Organization (NATO);57287.516
North Atlantic Treaty Organization (NATO);55493.628
North Atlantic Treaty Organization (NATO);53112.069
North Atlantic Treaty Organization (NATO);52981.08
North Atlantic Treaty Organization (NATO);54965.516
North Atlantic Treaty Organization (NATO);52991.689
North Atlantic Treaty Organization (NATO);51929.502
North Atlantic Treaty Organization (NATO);51617.015
North Atlantic Treaty Organization (NATO);51001.702
North Atlantic Treaty Organization (NATO);50428.654
